2024-11-30T00:58:04.312+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 14
2024-11-30T00:58:04.312+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 15
2024-11-30T00:58:04.313+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 16
2024-11-30T00:58:04.313+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 17
2024-11-30T00:58:04.282+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main] START-MONO. ObjectId: IDK# 105, Time: 1732924684282
2024-11-30T00:58:04.313+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 1
2024-11-30T00:58:04.314+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 18
2024-11-30T00:58:04.314+01:00 ERROR 65188 --- [     XX-epoll-8] NALEPA-LOGGER                            : Thread[#61,XX-epoll-8,5,main]: FLATMAP_END: klient: 12
2024-11-30T00:58:04.314+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 2
2024-11-30T00:58:04.314+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 19
2024-11-30T00:58:04.314+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 3
2024-11-30T00:58:04.314+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 20
2024-11-30T00:58:04.314+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 4
2024-11-30T00:58:04.315+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 5
2024-11-30T00:58:04.315+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 6
2024-11-30T00:58:04.315+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 7
2024-11-30T00:58:04.316+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 8
2024-11-30T00:58:04.316+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 9
2024-11-30T00:58:04.290+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 4
2024-11-30T00:58:04.317+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main] START-MONO. ObjectId: IDK# 109, Time: 1732924684317
2024-11-30T00:58:04.317+01:00 ERROR 65188 --- [     XX-epoll-7] NALEPA-LOGGER                            : Thread[#60,XX-epoll-7,5,main]: FLATMAP_END: klient: 14
2024-11-30T00:58:04.318+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 1
2024-11-30T00:58:04.318+01:00 ERROR 65188 --- [   arg--epoll-7] NALEPA-LOGGER                            : Thread[#41,arg--epoll-7,5,main]: FLATMAP_START: klient: 5
2024-11-30T00:58:04.318+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 2
2024-11-30T00:58:04.318+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 3
2024-11-30T00:58:04.319+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 10
2024-11-30T00:58:04.319+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 4
2024-11-30T00:58:04.319+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 5
2024-11-30T00:58:04.320+01:00 ERROR 65188 --- [   arg--epoll-3] NALEPA-LOGGER                            : Thread[#37,arg--epoll-3,5,main]: FLATMAP_START: klient: 6
2024-11-30T00:58:04.320+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 11
2024-11-30T00:58:04.320+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 12
2024-11-30T00:58:04.310+01:00 ERROR 65188 --- [   arg--epoll-8] NALEPA-LOGGER                            : Thread[#42,arg--epoll-8,5,main]: FLATMAP_START: klient: 8
2024-11-30T00:58:04.321+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 13
2024-11-30T00:58:04.293+01:00 ERROR 65188 --- [   arg--epoll-5] NALEPA-LOGGER                            : Thread[#39,arg--epoll-5,5,main]: FLATMAP_START: klient: 2
2024-11-30T00:58:04.321+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 14
2024-11-30T00:58:04.321+01:00 ERROR 65188 --- [   arg--epoll-5] NALEPA-LOGGER                            : Thread[#39,arg--epoll-5,5,main]: FLATMAP_START: klient: 3
2024-11-30T00:58:04.321+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 15
2024-11-30T00:58:04.322+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 16
2024-11-30T00:58:04.322+01:00 ERROR 65188 --- [   arg--epoll-6] NALEPA-LOGGER                            : Thread[#40,arg--epoll-6,5,main]: FLATMAP_START: klient: 17
2024-11-30T00:58:04.295+01:00 ERROR 65188 --- [   arg--epoll-1] NALEPA-LOGGER                            : Thread[#35,arg--epoll-1,5,main] START-MONO. ObjectId: IDK# 108, Time: 1732924684295
2024-11-30T00:58:04.323+01:00 ERROR 65188 --- [   arg--epoll-1] NALEPA-LOGGER                            : Thread[#35,arg--epoll-1,5,main]: FLATMAP_START: klient: 1
2024-11-30T00:58:04.323+01:00 ERROR 65188 --- [   arg--epoll-1] NALEPA-LOGGER                            : Thread[#35,arg--epoll-1,5,main]: FLATMAP_START: klient: 2
